,DGS10_70rsi,DGS10_14rsi,DGS10,DGS10_100ema,DGS10_25ema,DGS10_5ema
1966-05-16,0.08592420603388576,-0.050932059301044316,-0.1642195344385138,0.002159975248176904,0.0014369129302189698,-0.0003179429093760344
1966-05-17,0.06535502166391666,-0.16029031163865867,-0.16653832178693173,0.00631851219680768,0.005269237025344209,0.0025941631329509107
1966-05-18,0.06535502166391666,-0.16029031163865867,-0.16653832178693173,0.006278211172511483,0.004889226810352865,0.001516587677725223
1966-05-19,0.06535502166391666,-0.16029031163865867,-0.16653832178693173,0.006245232652076771,0.004487816730290861,0.0007982040409080238
1966-05-20,0.06535502166391666,-0.16029031163865867,-0.16653832178693173,0.006206382707874436,0.004091968638660237,0.0003192816163632983
1966-05-23,0.08373871184156442,-0.004592371392504333,-0.1642195344385138,0.0020390913285139867,-8.376943237731194e-05,-0.002583286138682417
1966-05-24,0.10166430846702113,0.12225188075500185,-0.1619007470900958,-0.002011737202040176,-0.003855873245950603,-0.004076423037726484
1966-05-25,0.09083915768603475,0.05080893380042383,-0.16306014076430475,0.0001718500639595888,-0.0016859041578136669,-0.001011322849947316
1966-05-26,0.10861093737156267,0.1652634949013631,-0.16074135341588683,-0.0038195656771355946,-0.005320732807824191,-0.002922590837282635
1966-05-27,0.11736261816469237,0.2161570959605558,-0.15958195974167788,-0.005658005398870514,-0.006720313918952003,-0.0026997467755760507
1966-05-31,0.10634309136539798,0.14122469980858013,-0.16074135341588683,-0.003386310563003647,-0.00424310944250994,-9.873617693501036e-05
1966-06-01,0.09538376009038586,0.07021224262116163,-0.1619007470900958,-0.0011569124229373617,-0.0019978015720020226,0.0013258269103286757
1966-06-02,0.07380148753404797,-0.05626903962773014,-0.1642195344385138,0.0030750406705986055,0.001993277222168688,0.0035768577304839955
1966-06-03,0.08296654115430542,0.006927320717274341,-0.16306014076430475,0.0010739228278422441,-9.502432898411683e-05,0.0007733645323129146
1966-06-06,0.09208091889506648,0.0670398879783673,-0.1619007470900958,-0.0008470734719048245,-0.0020146233420674786,-0.0010883653741501353
1966-06-07,0.11002813387287574,0.1746464913182801,-0.15958195974167788,-0.004754324008720667,-0.005665077636452409,-0.003389463105102797
1966-06-08,0.12752466797368867,0.2658376322457808,-0.15726317239325985,-0.008545679588750965,-0.008980120894835686,-0.0045921521297576096
1966-06-09,0.12752466797368867,0.2658376322457808,-0.15726317239325985,-0.00823529745201168,-0.008239549560047466,-0.002433448137136418
1966-06-10,0.12752466797368867,0.2658376322457808,-0.15726317239325985,-0.007931061496198377,-0.00755594525101233,-0.0010989765780615723
1966-06-13,0.12752466797368867,0.2658376322457808,-0.15726317239325985,-0.007632850014756221,-0.006875133084409679,-0.0003139933080175128
1966-06-14,0.12752466797368867,0.2658376322457808,-0.15726317239325985,-0.007334127313042171,-0.006147105475636239,2.220446049250313e-16
1966-06-15,0.08181546210695032,-0.04109423939128064,-0.1619007470900958,0.0010658396673484116,0.0020871486592377586,0.005144999950528861
1966-06-16,0.10031609262918423,0.07913611164459439,-0.15958195974167788,-0.002899972890441971,-0.001819570041394547,0.0004335359785598847
1966-06-17,0.08918400126735676,0.015959660863962027,-0.16074135341588683,-0.0006837169394655618,0.0003151306489523886,0.0013625592417061405
1966-06-20,0.04623078081954844,-0.18865217385224425,-0.16537892811272278,0.007658809765421326,0.008025020689803375,0.0057748217770523524
1966-06-21,0.03587008964844145,-0.2303826943787898,-0.16653832178693173,0.009664823036629855,0.00931599500586655,0.004410077326016726
1966-06-22,0.04545977634655969,-0.16580855223782534,-0.16537892811272278,0.007465917005250899,0.006667339373449099,0.0012147038910350627
1966-06-23,0.054995457212546624,-0.10344187915430596,-0.1642195344385138,0.005299789570816005,0.004256812049681091,-0.0010134430236367065
1966-06-24,0.08287939647943589,0.05916686092303479,-0.16074135341588683,-0.0008928406446053749,-0.0017391643077404595,-0.0048380726698260546
1966-06-27,0.10953485192547036,0.18802753720034332,-0.15726317239325985,-0.00687449813429486,-0.0071296369385038805,-0.006613484050120855
1966-06-28,0.1591222653567968,0.37299438952512504,-0.15030681034800597,-0.018562243929678868,-0.017531458483874163,-0.011087527500751038
1966-06-29,0.16696585797837998,0.3976237905120976,-0.1491474166737969,-0.020037776905133087,-0.017763740781673643,-0.007292774929877233
1966-06-30,0.21871896721479828,0.53524594038707,-0.14103166095433406,-0.033020305796656046,-0.02870772792391385,-0.01214872171417114
1966-07-01,0.23253905601581124,0.5657709651513051,-0.13871287360591605,-0.0359976746576407,-0.02963507378732677,-0.008813836203211745
1966-07-05,0.20023116129912963,0.41558019218740583,-0.14219105462854303,-0.029432187808773547,-0.021574124410132955,-0.0005541966060232939
1966-07-06,0.1896856440921229,0.36845963289478506,-0.143350448302752,-0.026821021314467175,-0.01772561318525845,0.0015893532481210393
1966-07-07,0.1896856440921229,0.36845963289478506,-0.143350448302752,-0.026233564339793847,-0.015973418829680508,0.0015702044138063975
1966-07-08,0.204080262465734,0.41372603051564427,-0.14103166095433406,-0.02949271289069899,-0.01791605288020459,-0.0016401727902961571
1966-07-11,0.24490455584057855,0.5239618047844897,-0.1340752989090801,-0.04016366720696152,-0.02675381964228729,-0.00863068037273973
1966-07-12,0.2577784710254356,0.554061386002744,-0.13175651156066218,-0.042996215224185286,-0.02763467145693177,-0.007470320491764659
1966-07-13,0.2703980175269386,0.5824908906146632,-0.12943772421224414,-0.04572907157787964,-0.02843296491927161,-0.006393897753722788
1966-07-14,0.2887990725325398,0.6214731368653102,-0.12595954318961727,-0.05020421406938724,-0.03088467523579097,-0.006672242356657865
1966-07-15,0.2779002055365727,0.5688887888794812,-0.12711893686382622,-0.04727751130771107,-0.02613718833262102,-0.001955325468579683
1966-07-18,0.2253383001881761,0.3356530569904001,-0.13291590523487112,-0.03700308302903976,-0.01470743767351701,0.005397577672459075
1966-07-19,0.21519685745670075,0.2942127208901752,-0.1340752989090801,-0.03433214021454989,-0.011289813864525655,0.004729914352746167
1966-07-20,0.20507854612238774,0.25236748004515575,-0.13523469258328916,-0.031735878870958745,-0.008148199633227438,0.003984063745019917
1966-07-21,0.21828507691293894,0.30104247042665067,-0.13291590523487112,-0.034861379966790285,-0.010558095521052802,-0.0006018205070336125
1966-07-22,0.19809194749960313,0.2157984435966024,-0.13523469258328916,-0.030395850334764885,-0.0056041291775302815,0.0015483091331358612
1966-07-25,0.16861606843470256,0.09943465612215122,-0.13871287360591605,-0.024086310861066385,0.0008032821819625724,0.004539885458120008
1966-07-26,0.16861606843470256,0.09943465612215122,-0.13871287360591605,-0.02361556487226424,0.0012957480227049345,0.0026213564569899095
1966-07-27,0.16861606843470256,0.09943465612215135,-0.13871287360591605,-0.02314171926238573,0.0017744299964721488,0.001443645585008868
1966-07-28,0.19614809908181144,0.2232391429537134,-0.1340752989090801,-0.03025476832535645,-0.005070186790881226,-0.00444725014839864
1966-07-29,0.2094280651193,0.2767755179173125,-0.13175651156066218,-0.03334654572102991,-0.007650656695314284,-0.005293041152456102
1966-08-01,0.2094280651193,0.2767755179173125,-0.13175651156066218,-0.03261257562055264,-0.006466849480118664,-0.0029280653183799688
1966-08-02,0.19923294434941455,0.22770778315873996,-0.13291590523487112,-0.030030029424053972,-0.003648701640835972,-0.00013164823591349517
1966-08-03,0.21269874622739648,0.28674689461227276,-0.1305971178864532,-0.03313208305571602,-0.006599244582376151,-0.0020231159732496673
1966-08-04,0.21935756403760392,0.3149461445734795,-0.12943772421224414,-0.03426581177664578,-0.00749705605269102,-0.0022621685035100203
1966-08-05,0.21935756403760392,0.3149461445734795,-0.12943772421224414,-0.03348947823753923,-0.006683180690323587,-0.0013086925226917234
1966-08-08,0.22609418631471698,0.34498044485354,-0.1282783305380352,-0.03458141382400093,-0.0077609858774595475,-0.0018845393141020406
1966-08-09,0.2394115636243221,0.401496777872008,-0.12595954318961727,-0.037461778226430265,-0.010425705396151508,-0.003271071461759867
1966-08-10,0.2394115636243221,0.4014967778720077,-0.12595954318961727,-0.036561966467865914,-0.009270052697205378,-0.0017842207973234325
1966-08-11,0.246087610517301,0.43001500376266477,-0.1248001495154082,-0.03750408541727557,-0.009970123491714444,-0.0020960666289495666
1966-08-12,0.24608761051730085,0.4300150037626645,-0.1248001495154082,-0.03656129137652464,-0.008873739894427857,-0.001001660158967188
1966-08-15,0.2723801239263038,0.5331999347464188,-0.12016257481857225,-0.042919402117827965,-0.015016860182084035,-0.005153453273823216
1966-08-16,0.2911885376115427,0.5927473266583115,-0.11668439379594536,-0.04725140962363383,-0.018825657455038947,-0.006496001756665315
1966-08-17,0.3265114710110754,0.6805248936753268,-0.10972803175069139,-0.056760643942842304,-0.027358010874870664,-0.010564017220795141
1966-08-18,0.35373860613151836,0.7323050353864562,-0.10393106337964647,-0.06409423028678052,-0.033307693282150996,-0.011557172166028695
1966-08-19,0.36416951215001403,0.7497753594172306,-0.10161227603122855,-0.06598264745601068,-0.03360830041241003,-0.00828268223239692
1966-08-22,0.34219205547210607,0.6348728723811535,-0.10393106337964647,-0.06086908114098388,-0.027082154644648915,-0.0016843010598552866
1966-08-23,0.3630138440301786,0.680116156059749,-0.09929348868281053,-0.06621157946151812,-0.03106188229185769,-0.004694877426353217
1966-08-24,0.3779942482112685,0.7092181812590173,-0.09581530766018354,-0.0696417850887483,-0.03291572414134858,-0.005711961519416886
1966-08-25,0.39248853874647294,0.7351653728256673,-0.09233712663755665,-0.07293596325187823,-0.03457151132380176,-0.006559452734130833
1966-08-26,0.4327203833026823,0.7944292825704605,-0.08190258356967568,-0.08595195889294194,-0.04553868722725474,-0.013681807174732552
1966-08-29,0.44514611004266924,0.8097149246418962,-0.0784244025470488,-0.08867809710305885,-0.04569782670867639,-0.010682860116462023
1966-08-30,0.41373087511207984,0.6755427008305375,-0.08190258356967568,-0.08160774883728217,-0.036284970414652395,-0.002127512367246509
1966-08-31,0.2991294733170008,0.2699545185981056,-0.09581530766018354,-0.059473619910742404,-0.012747697846807182,0.01347527764023515
1966-09-01,0.24782039420427793,0.1235134898597427,-0.10277166970543751,-0.04752599535605484,-0.0008377983737458683,0.01577394259143361
