Date,Open,High,Low,Close,Adj Close,Volume
2014-03-13,34.174999,34.215,31.91,32.365002,32.350903,7850600
2014-03-14,32.014999,32.465,31.66,31.700001,31.686188,4471600
2014-03-17,32.290001,33.02,32.255001,32.544998,32.530819,4872600
2014-03-18,32.645,33.814999,32.625,33.715,33.70031,4708600
2014-03-19,33.744999,33.84,32.5,33.16,33.145554,5685200
2014-03-20,32.849998,33.724998,32.639999,33.419998,33.405434,3651600
2014-03-21,33.970001,34.049999,32.044998,32.195,32.180973,8262800
2014-03-24,32.595001,32.654999,30.504999,31.385,31.371326,11089400
2014-03-25,31.889999,32.465,30.905001,31.674999,31.661198,7188200
2014-03-26,32.165001,32.355,30.445,30.469999,30.456724,8388800
2014-03-27,30.35,30.74,29.440001,29.93,29.91696,8416400
2014-03-28,30.225,31.1,29.875,30.125,30.111876,6935000
2014-03-31,30.809999,31.355,30.709999,30.725,30.711613,6768400
2014-04-01,31.219999,32.43,31.184999,32.389999,32.375885,7418400
2014-04-02,32.805,32.884998,32.189999,32.645,32.630775,6801000
2014-04-03,32.744999,32.880001,31.299999,31.875,31.861113,6650800
2014-04-04,32.439999,32.580002,29.059999,29.344999,29.332214,15458800
2014-04-07,28.76,29.545,27.865,28.465,28.452599,13027600
2014-04-08,28.57,29.360001,28.254999,29.26,29.24725,10135000
2014-04-09,29.57,30.799999,29.344999,30.76,30.746595,9248400
2014-04-10,30.82,30.825001,27.66,27.92,27.907835,13428200
2014-04-11,27.155001,28.215,26.75,26.945,26.93326,8828200
2014-04-14,27.610001,27.975,26.795,27.549999,27.537996,11719800
2014-04-15,27.82,28.285,26.09,27.825001,27.812878,23418800
2014-04-16,28.540001,28.92,27.860001,28.905001,28.892408,10475600
2014-04-17,28.620001,29.365,28.375,28.92,28.9074,7359400
2014-04-21,29.15,29.58,28.735001,29.575001,29.562117,6010400
2014-04-22,29.855,30.5,29.74,30.299999,30.286798,6263400
2014-04-23,30.280001,30.305,29.434999,29.475,29.462158,5473600
2014-04-24,30.955,30.959999,29.370001,30.344999,30.331778,10449000
2014-04-25,29.785,29.889999,28.67,28.879999,28.867416,10197800
2014-04-28,29.264999,29.785,27.795,29.190001,29.177284,20086800
2014-04-29,29.42,30.004999,28.995001,29.834999,29.821999,10151400
2014-04-30,29.465,30.17,29.200001,30.1,30.086885,7669800
2014-05-01,30.235001,30.860001,30.0,30.370001,30.356768,5989600
2014-05-02,30.635,30.825001,29.975,30.219999,30.206833,6329400
2014-05-05,29.65,30.67,29.43,30.65,30.636644,4824600
2014-05-06,30.514999,30.559999,29.434999,29.465,29.452162,6735200
2014-05-07,29.690001,29.735001,28.17,29.200001,29.187279,10912800
2014-05-08,28.91,30.17,28.700001,29.1,29.08732,9134000
2014-05-09,29.07,29.5,28.495001,29.440001,29.427174,6519800
2014-05-12,29.975,30.915001,29.889999,30.875,30.861546,5320200
2014-05-13,30.985001,31.305,30.77,30.940001,30.926519,4905400
2014-05-14,30.684999,31.030001,30.26,30.48,30.466719,4110000
2014-05-15,30.445,30.610001,29.18,29.775,29.762026,8395000
2014-05-16,29.84,30.389999,29.26,30.33,30.316786,5954600
2014-05-19,30.059999,31.105,29.915001,30.98,30.966501,5022000
2014-05-20,30.940001,31.26,30.25,30.639999,30.62665,6763800
2014-05-21,30.780001,31.545,30.74,31.504999,31.49127,5150800
2014-05-22,31.59,32.18,31.465,31.895,31.881104,5270000
2014-05-23,32.029999,32.625,31.815001,32.610001,32.595791,3964000
2014-05-27,33.064999,33.845001,32.965,33.834999,33.820255,4932800
2014-05-28,33.805,33.950001,33.439999,33.514999,33.500397,4934800
2014-05-29,33.889999,34.195,33.68,34.195,34.180103,3637600
2014-05-30,34.195,34.34,33.639999,34.165001,34.150116,4722800
2014-06-02,34.299999,34.32,33.419998,34.080002,34.065155,4219600
2014-06-03,33.73,34.189999,33.610001,34.029999,34.015171,3962600
2014-06-04,33.759998,34.560001,33.605,34.389999,34.375015,4389800
2014-06-05,34.5,35.465,34.145,35.285,35.269627,7337800
2014-06-06,35.700001,35.889999,35.455002,35.855,35.839375,3300800
2014-06-09,35.93,36.060001,35.505001,35.790001,35.774406,5173800
2014-06-10,35.685001,36.025002,35.575001,35.994999,35.979317,3033200
2014-06-11,35.59,36.105,35.514999,35.939999,35.924339,4040800
2014-06-12,35.724998,35.84,34.599998,35.0,34.984749,5040600
2014-06-13,35.450001,35.544998,34.834999,35.240002,35.224648,3000800
2014-06-16,35.130001,35.674999,34.869999,35.369999,35.354588,3748200
2014-06-17,35.314999,35.715,35.119999,35.419998,35.404568,3985000
2014-06-18,35.564999,36.169998,34.91,36.064999,36.049286,4783400
2014-06-19,36.195,36.259998,35.474998,35.924999,35.909348,4414600
2014-06-20,36.005001,36.189999,35.799999,36.055,36.039288,2358000
2014-06-23,36.044998,36.130001,35.790001,36.095001,36.079277,2892000
2014-06-24,36.095001,36.994999,35.685001,35.994999,35.979317,6677000
2014-06-25,35.73,36.845001,35.724998,36.650002,36.640141,3521800
2014-06-26,36.75,36.75,35.875,36.75,36.740112,3649200
2014-06-27,36.605,37.220001,36.584999,37.115002,37.105015,3077400
2014-06-30,37.18,37.68,37.09,37.389999,37.37994,2268800
2014-07-01,37.764999,38.924999,37.740002,38.645,38.634602,2752400
2014-07-02,38.695,38.994999,38.59,38.794998,38.784561,3408400
2014-07-03,39.185001,39.540001,38.880001,39.540001,39.529366,2693200
2014-07-07,39.395,39.560001,38.974998,39.16,39.149464,3664600
2014-07-08,38.974998,39.044998,37.294998,37.794998,37.784828,6323000
2014-07-09,38.075001,38.724998,37.75,38.650002,38.639603,5706800
2014-07-10,37.16,38.709999,36.994999,38.285,38.2747,5135200
2014-07-11,38.509998,38.970001,38.185001,38.950001,38.939522,5070400
2014-07-14,39.474998,39.935001,39.294998,39.695,39.684322,4460800
2014-07-15,39.860001,40.029999,38.415001,39.279999,39.269432,6189000
2014-07-16,40.119999,40.235001,39.605,39.724998,39.71431,4442000
2014-07-17,39.389999,39.825001,37.764999,38.139999,38.129738,6705200
2014-07-18,38.790001,40.005001,38.599998,39.945,39.934254,4874000
2014-07-21,39.665001,39.990002,39.255001,39.799999,39.789291,3954200
2014-07-22,40.380001,40.740002,40.23,40.59,40.579079,4477400
2014-07-23,40.959999,41.474998,40.77,41.349998,41.338871,4269200
2014-07-24,41.555,41.695,41.025002,41.205002,41.193916,3644200
2014-07-25,40.610001,40.880001,40.075001,40.700001,40.689049,3869000
2014-07-28,40.810001,41.049999,39.810001,40.75,40.739037,3831800
2014-07-29,41.005001,41.275002,40.435001,40.544998,40.534088,3302200
2014-07-30,41.200001,41.435001,40.540001,41.029999,41.018963,4483800
2014-07-31,40.0,40.189999,38.34,38.529999,38.51963,5788200
2014-08-01,38.290001,38.91,37.325001,38.084999,38.074753,7180200
2014-08-04,38.34,39.314999,37.91,38.865002,38.854546,6007600
2014-08-05,38.424999,38.724998,37.439999,37.955002,37.94479,6980800
2014-08-06,37.25,38.57,37.154999,37.889999,37.879807,4970800
2014-08-07,38.380001,38.619999,37.119999,37.525002,37.514904,6400200
2014-08-08,37.720001,38.450001,37.209999,38.325001,38.314693,5186000
2014-08-11,38.75,39.365002,38.695,39.02,39.009502,3098000
2014-08-12,38.884998,39.259998,38.360001,38.93,38.919529,3788800
2014-08-13,39.455002,40.224998,39.369999,40.195,40.184189,3386600
2014-08-14,40.330002,40.830002,40.195,40.814999,40.804016,4295400
2014-08-15,41.459999,41.689999,40.235001,41.369999,41.358868,6498200
2014-08-18,42.009998,42.474998,41.875,42.369999,42.358601,3306200
2014-08-19,42.665001,43.139999,42.59,43.099998,43.088406,3276200
2014-08-20,42.955002,43.325001,42.855,43.099998,43.088406,2943800
2014-08-21,43.165001,43.375,42.935001,43.345001,43.33334,2829200
2014-08-22,43.360001,43.849998,43.095001,43.514999,43.503292,3200600
2014-08-25,44.16,44.355,43.68,44.0,43.988163,2832400
2014-08-26,44.18,44.264999,43.825001,44.150002,44.138123,1738200
2014-08-27,44.18,44.294998,43.860001,44.154999,44.14312,1529800
2014-08-28,43.715,44.139999,43.540001,43.974998,43.963169,2701600
2014-08-29,44.305,44.490002,43.810001,44.490002,44.478031,2178000
2014-09-02,44.830002,44.895,44.32,44.860001,44.847931,2679200
2014-09-03,45.185001,45.215,43.830002,44.09,44.07814,3443200
2014-09-04,44.384998,45.049999,43.615002,43.950001,43.938175,3420200
2014-09-05,44.16,44.669998,43.465,44.630001,44.617992,3467800
2014-09-08,44.619999,45.189999,44.235001,44.855,44.842934,2953000
2014-09-09,44.849998,45.365002,43.485001,43.764999,43.753223,5391400
2014-09-10,43.919998,44.860001,43.540001,44.779999,44.767952,3017400
2014-09-11,44.23,44.77,43.720001,44.744999,44.73296,4971600
2014-09-12,44.599998,44.625,43.605,44.040001,44.028152,4739200
2014-09-15,44.16,44.185001,42.345001,42.715,42.70351,5353600
2014-09-16,42.264999,44.09,42.125,43.869999,43.858196,5287200
2014-09-17,43.825001,44.650002,43.290001,44.084999,44.073139,4731400
2014-09-18,44.459999,45.049999,44.32,45.035,45.022884,3313000
2014-09-19,45.645,45.645,44.419998,44.935001,44.922909,4592400
2014-09-22,44.630001,44.630001,43.130001,43.715,43.703239,4507400
2014-09-23,43.169998,43.93,43.060001,43.334999,43.323338,4200000
2014-09-24,43.435001,44.775002,43.035,44.740002,44.727966,4857600
2014-09-25,44.275002,44.455002,41.860001,41.900002,41.888729,8866600
2014-09-26,42.330002,43.450001,42.115002,43.240002,43.228371,6177200
2014-09-29,41.939999,43.415001,41.869999,43.095001,43.083408,4772400
2014-09-30,43.450001,43.919998,42.650002,43.255001,43.243362,6420600
2014-10-01,42.915001,43.0,40.779999,41.185001,41.173923,8895000
2014-10-02,41.139999,41.544998,39.599998,41.165001,41.153927,9082200
2014-10-03,41.880001,42.889999,41.459999,42.404999,42.393593,6403200
2014-10-06,42.73,43.080002,41.724998,42.115002,42.103668,6137800
2014-10-07,41.505001,41.865002,40.299999,40.334999,40.324146,6818800
2014-10-08,40.415001,43.035,39.66,42.665001,42.653522,8880400
2014-10-09,42.5,42.799999,40.369999,40.540001,40.529095,9292600
2014-10-10,39.830002,40.544998,37.505001,37.505001,37.494911,12351200
2014-10-13,37.349998,38.189999,35.68,35.75,35.740383,11387600
2014-10-14,36.485001,37.145,35.470001,35.814999,35.805363,15450400
2014-10-15,34.150002,35.525002,32.625,35.049999,35.040569,20212400
2014-10-16,32.860001,35.314999,32.825001,34.505001,34.49572,13998400
2014-10-17,35.794998,36.764999,35.185001,35.855,35.845352,11014600
2014-10-20,35.724998,37.465,35.560001,37.400002,37.389942,6436000
2014-10-21,38.744999,40.325001,38.5,40.325001,40.314152,8820800
2014-10-22,40.705002,40.855,39.619999,39.700001,39.689323,7830000
2014-10-23,40.900002,42.145,40.685001,41.514999,41.50383,7078600
2014-10-24,41.689999,42.57,41.25,42.470001,42.458576,7106800
2014-10-27,42.244999,42.810001,41.720001,42.630001,42.618534,5760200
2014-10-28,43.150002,44.535,43.080002,44.535,44.523018,6653600
2014-10-29,44.075001,44.415001,43.075001,44.0,43.988163,7475200
2014-10-30,43.415001,44.584999,43.125,44.275002,44.263092,6749400
2014-10-31,46.505001,46.57,45.665001,46.099998,46.087597,7348800
2014-11-03,46.334999,46.895,46.16,46.575001,46.562473,5873400
2014-11-04,46.055,46.419998,45.110001,46.080002,46.067604,5777000
2014-11-05,46.93,46.98,45.59,46.075001,46.062607,5781000
2014-11-06,46.005001,46.529999,45.465,46.470001,46.457497,4053000
2014-11-07,46.75,46.799999,45.66,46.355,46.342525,4617200
2014-11-10,46.419998,47.040001,46.060001,46.830002,46.817402,4307200
2014-11-11,46.900002,47.279999,46.509998,47.275002,47.262283,4400800
2014-11-12,46.720001,47.685001,46.720001,47.535,47.522209,4008400
2014-11-13,47.794998,48.685001,47.490002,48.145,48.132046,7590200
2014-11-14,48.119999,48.59,47.639999,48.59,48.576927,4784000
2014-11-17,48.244999,48.580002,47.474998,48.134998,48.122051,5889800
2014-11-18,48.285,49.424999,48.279999,49.215,49.201759,4659200
2014-11-19,49.075001,49.075001,47.900002,48.59,48.576927,6200400
2014-11-20,47.945,49.334999,47.825001,49.235001,49.221756,4148200
2014-11-21,50.540001,50.66,49.040001,49.59,49.57666,6372800
2014-11-24,49.919998,50.73,49.779999,50.709999,50.696354,5258600
2014-11-25,50.889999,51.345001,50.505001,50.875,50.861313,6314000
2014-11-26,51.040001,51.970001,50.875,51.915001,51.901035,4401400
2014-11-28,52.334999,52.959999,52.205002,52.689999,52.675823,3023800
2014-12-01,52.205002,52.459999,50.220001,50.744999,50.731346,6507800
2014-12-02,50.994999,51.674999,50.634998,51.290001,51.276203,5412200
2014-12-03,51.654999,51.895,50.735001,51.755001,51.741077,5497600
2014-12-04,51.525002,52.220001,50.974998,51.599998,51.586117,6418200
2014-12-05,51.904999,52.105,51.294998,51.634998,51.621105,4734600
2014-12-08,51.209999,51.895,49.709999,50.52,50.506409,7053400
2014-12-09,48.724998,51.084999,48.209999,51.009998,50.996273,7112000
2014-12-10,50.709999,51.080002,48.314999,48.540001,48.526943,5605400
2014-12-11,49.0,51.0,48.965,49.299999,49.286736,5668000
2014-12-12,47.855,49.529999,47.654999,47.669998,47.657173,6407800
2014-12-15,48.380001,48.91,45.764999,46.240002,46.227562,9831200
2014-12-16,45.32,47.345001,43.924999,43.945,43.933174,8869000
2014-12-17,44.029999,46.720001,43.875,46.305,46.292545,7613600
2014-12-18,48.34,49.700001,47.950001,49.700001,49.68663,7781000
2014-12-19,49.849998,50.939999,49.5,50.255001,50.241482,6451200
2014-12-22,50.095001,50.75,50.005001,50.709999,50.704933,4602400
2014-12-23,51.27,51.275002,49.98,50.224998,50.219982,4830000
2014-12-24,50.384998,50.855,50.240002,50.330002,50.324974,1832600
2014-12-26,50.700001,51.66,50.695,51.349998,51.344868,3587000
2014-12-29,51.209999,51.639999,51.099998,51.360001,51.35487,2597000
2014-12-30,50.855,51.220001,50.07,50.299999,50.294975,5160800
2014-12-31,50.505001,51.125,48.505001,48.724998,48.720131,4878800
2015-01-02,49.424999,50.064999,47.580002,48.325001,48.320171,5092800
